time,site,precip,rh,solrad,temp
1989-07-01,14935,0.0,0.8983413675486028,0.0,21.1
1989-08-01,14935,0.0,0.6210124408698339,0.0,28.9
1989-09-01,14935,0.0,0.5466591228763202,0.0,31.7
1989-10-01,14935,0.0,0.35369144381959083,0.0,25.0
1989-11-01,14935,0.0,0.6213643726071121,0.0,6.7
1989-12-01,14935,0.0,0.3249101975677773,0.0,8.3
1990-01-01,14935,,,0.0,
1990-02-01,14935,,,0.0,
1990-03-01,14935,,,0.0,
1990-04-01,14935,,,0.0,
1990-05-01,14935,,,0.0,
1990-06-01,14935,,,0.0,
1990-07-01,14935,,,0.0,
1990-08-01,14935,,,0.0,
1990-09-01,14935,,,0.0,
1990-10-01,14935,,,0.0,
1990-11-01,14935,,,0.0,
1990-12-01,14935,,,0.0,
1961-01-01,14936,,,0.0,
1961-02-01,14936,,,0.0,
1961-03-01,14936,,,0.0,
1961-04-01,14936,,,0.0,
1961-05-01,14936,,,0.0,
1961-06-01,14936,,,0.0,
1961-07-01,14936,,,0.0,
1961-08-01,14936,,,0.0,
1961-09-01,14936,,,0.0,
1961-10-01,14936,,,0.0,
1961-11-01,14936,,,0.0,
1961-12-01,14936,,,0.0,
1962-01-01,14936,,,0.0,
1962-02-01,14936,,,0.0,
1962-03-01,14936,,,0.0,
1962-04-01,14936,,,0.0,
1962-05-01,14936,,,0.0,
1962-06-01,14936,,,0.0,
1962-07-01,14936,,,0.0,
1962-08-01,14936,,,0.0,
1962-09-01,14936,,,0.0,
1962-10-01,14936,,,0.0,
1962-11-01,14936,,,0.0,
1962-12-01,14936,,,0.0,
1963-01-01,14936,,,0.0,
1963-02-01,14936,,,0.0,
1963-03-01,14936,,,0.0,
1963-04-01,14936,,,0.0,
1963-05-01,14936,,,0.0,
1963-06-01,14936,,,0.0,
1963-07-01,14936,,,0.0,
1963-08-01,14936,,,0.0,
1963-09-01,14936,,,0.0,
1963-10-01,14936,,,0.0,
1963-11-01,14936,,,0.0,
1963-12-01,14936,,,0.0,
1964-01-01,14936,0.0,0.6923877241625755,0.0,1.1
1964-02-01,14936,0.0,0.5833652338910921,0.0,1.7
1964-03-01,14936,0.0,0.4500818040794509,0.0,7.2
1964-04-01,14936,0.0,0.4763635390218981,0.0,9.4
1964-05-01,14936,0.0,0.926860211073846,0.0,7.8
1964-06-01,14936,0.0,0.2735487589960768,0.0,17.8
1964-07-01,14936,0.0,0.5771291843776744,0.0,27.8
1964-08-01,14936,0.0,0.3231111398483289,0.0,37.8
1964-09-01,14936,0.0,0.4666748807312051,0.0,27.8
1964-10-01,14936,0.0,0.3854444261476017,0.0,26.7
1964-11-01,14936,0.0,0.5323709443717604,0.0,16.1
1964-12-01,14936,0.0,0.6398370935649667,0.0,-9.4
1965-01-01,14936,,,0.0,
1965-02-01,14936,,,0.0,
1965-03-01,14936,,,0.0,
1965-04-01,14936,,,0.0,
1965-05-01,14936,,,0.0,
1965-06-01,14936,,,0.0,
1965-07-01,14936,,,0.0,
1965-08-01,14936,,,0.0,
1965-09-01,14936,,,0.0,
1965-10-01,14936,,,0.0,
1965-11-01,14936,,,0.0,
1965-12-01,14936,,,0.0,
1966-01-01,14936,0.0,0.6839866865186705,0.0,-3.3
1966-02-01,14936,0.0,0.6286560014135462,0.0,-14.4
1966-03-01,14936,0.0,0.6984891707212815,0.0,4.4
1966-04-01,14936,0.0,0.19951964235136527,0.0,15.6
1966-05-01,14936,0.0,0.4318484133746029,0.0,7.8
1966-06-01,14936,0.0,0.2308943402595709,0.0,25.6
1966-07-01,14936,0.0,0.2532912096499488,0.0,34.4
1966-08-01,14936,0.0,0.5864198362984202,0.0,32.2
1966-09-01,14936,0.0,0.5957580916106369,0.0,27.8
1966-10-01,14936,0.0,0.6315736051119344,0.0,9.4
1966-11-01,14936,0.0,0.5616174111866129,0.0,1.7
1966-12-01,14936,3.0,0.797983053703755,0.0,-12.2
1967-01-01,14936,0.0,0.8829619980270629,0.0,0.0
1967-02-01,14936,0.0,0.6206135201901841,0.0,-4.4
1967-03-01,14936,0.0,0.6955518151358572,0.0,2.8
1967-04-01,14936,0.0,0.2347350817229753,0.0,14.4
1967-05-01,14936,0.0,0.5759179135483957,0.0,7.8
1967-06-01,14936,0.0,0.3655302747341084,0.0,18.9
1967-07-01,14936,0.0,0.4271069825556797,0.0,31.7
1967-08-01,14936,0.0,0.2364981574977908,0.0,35.6
1967-09-01,14936,0.0,0.2805996806323161,0.0,20.6
1967-10-01,14936,0.0,0.35369144381959083,0.0,25.0
1967-11-01,14936,0.0,0.3109073207688654,0.0,13.9
1967-12-01,14936,0.0,0.7235864871748475,0.0,3.9
1968-01-01,14936,0.0,0.44459762965938415,0.0,-16.1
1968-02-01,14936,0.0,0.7222353939907006,0.0,0.0
1968-03-01,14936,0.0,0.14941209813710174,0.0,3.9
1968-04-01,14936,0.0,0.21972921699932926,0.0,8.3
1968-05-01,14936,0.0,0.21346321240397267,0.0,28.9
1968-06-01,14936,0.0,0.3870028668283197,0.0,21.1
1968-07-01,14936,0.0,0.4992119452183037,0.0,20.0
1968-08-01,14936,0.0,0.40495319768348376,0.0,22.8
1968-09-01,14936,0.0,0.3603432334446454,0.0,22.8
1968-10-01,14936,0.0,0.6063539672634417,0.0,21.7
1968-11-01,14936,0.0,0.6611182090856983,0.0,12.8
1968-12-01,14936,0.0,0.4986802172700503,0.0,3.9
1969-01-01,14936,,,0.0,
1969-02-01,14936,,,0.0,
1969-03-01,14936,,,0.0,
1969-04-01,14936,,,0.0,
1969-05-01,14936,,,0.0,
1969-06-01,14936,,,0.0,
1969-07-01,14936,,,0.0,
1969-08-01,14936,,,0.0,
1969-09-01,14936,,,0.0,
1969-10-01,14936,,,0.0,
1969-11-01,14936,,,0.0,
1969-12-01,14936,,,0.0,
1970-01-01,14936,0.0,0.7361163226978779,0.0,-8.3
1970-02-01,14936,0.0,0.6104628657229841,0.0,1.7
1970-03-01,14936,0.0,0.7148763975585358,0.0,-1.1
1970-04-01,14936,0.0,0.6314255320297922,0.0,-1.7
1970-05-01,14936,0.0,0.4872902471831273,0.0,6.7
1970-06-01,14936,0.0,0.6933846661918693,0.0,17.8
1970-07-01,14936,0.0,0.4593998034099426,0.0,32.2
1970-08-01,14936,0.0,0.3040211599012212,0.0,30.0
1970-09-01,14936,0.0,0.2985773287413943,0.0,27.8
1970-10-01,14936,0.0,0.31539528581070164,0.0,24.4
1970-11-01,14936,0.0,0.6177031308194647,0.0,5.0
1970-12-01,14936,0.0,0.9276575488055684,0.0,9.4
1971-01-01,14936,0.0,0.8112126594040068,0.0,-2.2
1971-02-01,14936,0.0,0.5453740028765455,0.0,-15.6
1971-03-01,14936,0.0,0.7416975799487486,0.0,-5.0
1971-04-01,14936,0.0,0.8911543004330474,0.0,2.2
1971-05-01,14936,0.0,0.5393887683170876,0.0,11.1
1971-06-01,14936,0.0,0.8065867114775584,0.0,17.2
1971-07-01,14936,0.0,0.3564778811094785,0.0,26.1
1971-08-01,14936,0.0,0.21104600812141425,0.0,31.1
1971-09-01,14936,0.0,0.657994019787408,0.0,25.0
1971-10-01,14936,0.0,0.8679089511213237,0.0,18.3
1971-11-01,14936,0.0,0.7792592027035079,0.0,0.6
1971-12-01,14936,0.0,0.7453270158668278,0.0,-2.8
1972-01-01,14936,0.0,0.6903163434617249,0.0,0.0
1972-02-01,14936,0.0,0.803295969269295,0.0,-8.3
1972-03-01,14936,0.0,0.8062051160391586,0.0,-6.1
1972-04-01,14936,0.0,0.6091273026671659,0.0,1.1
1972-05-01,14936,18.0,0.9298323250232376,0.0,13.9
1972-06-01,14936,0.0,0.5276761212595996,0.0,23.3
1972-07-01,14936,0.0,0.5354741394616864,0.0,26.7
1972-08-01,14936,0.0,0.5851787578020674,0.0,22.8
1972-09-01,14936,0.0,0.5006565747218418,0.0,20.6
1972-10-01,14936,0.0,0.21885649469794666,0.0,23.9
1972-11-01,14936,0.0,0.8139558349533256,0.0,0.0
1972-12-01,14936,0.0,0.7148763975585358,0.0,-1.1
1973-01-01,14936,0.0,0.6693455366734874,0.0,-10.6
1973-02-01,14936,0.0,0.7833809121521833,0.0,-0.6
1973-03-01,14936,0.0,0.8548336244582387,0.0,3.9
1973-04-01,14936,0.0,0.8890218083938514,0.0,7.8
1973-05-01,14936,10.0,0.8890218083938514,0.0,7.8
1973-06-01,14936,0.0,0.3996924581315551,0.0,26.1
1973-07-01,14936,0.0,0.4753603610366169,0.0,25.0
1973-08-01,14936,0.0,0.3712269102029068,0.0,26.1
1973-09-01,14936,0.0,0.5771291843776744,0.0,27.8
1973-10-01,14936,0.0,0.7730537261816048,0.0,15.6
1973-11-01,14936,0.0,0.4829319580740131,0.0,5.0
1973-12-01,14936,0.0,0.7719432667038542,0.0,-4.4
1974-01-01,14936,0.0,0.5805133763597048,0.0,-23.3
1974-02-01,14936,0.0,0.5251476114272462,0.0,-12.8
1974-03-01,14936,0.0,0.6091273026671659,0.0,1.1
1974-04-01,14936,56.0,1.0,0.0,2.2
1974-05-01,14936,0.0,0.3137510048734146,0.0,19.4
1974-06-01,14936,0.0,0.4824949135169418,0.0,20.0
1974-07-01,14936,0.0,0.21341093227838934,0.0,32.8
1974-08-01,14936,0.0,0.5924351979481016,0.0,24.4
1974-09-01,14936,0.0,0.3758143864422981,0.0,17.8
1974-10-01,14936,0.0,0.32108849040664705,0.0,7.8
1974-11-01,14936,0.0,0.8349920901015396,0.0,13.3
1974-12-01,14936,0.0,0.8399799823725693,0.0,-4.4
1975-01-01,14936,0.0,0.5715557908569258,0.0,-3.3
1975-02-01,14936,0.0,0.8066497761394921,0.0,-10.6
1975-03-01,14936,0.0,0.5824603881967615,0.0,-0.6
1975-04-01,14936,0.0,0.5624282475156439,0.0,-8.9
1975-05-01,14936,0.0,0.6002341689899546,0.0,7.2
1975-06-01,14936,0.0,0.3639753749325478,0.0,18.3
1975-07-01,14936,0.0,0.4136510616943167,0.0,32.8
1975-08-01,14936,0.0,0.6005800193141586,0.0,28.3
1975-09-01,14936,0.0,0.4476843159306945,0.0,33.3
1975-10-01,14936,0.0,0.4231192011984393,0.0,11.7
1975-11-01,14936,0.0,0.5872022041611868,0.0,12.8
1975-12-01,14936,0.0,0.6400345354364885,0.0,-11.7
1976-01-01,14936,0.0,0.9221784025063872,0.0,-1.1
1976-02-01,14936,0.0,0.6964739393310594,0.0,3.3
1976-03-01,14936,0.0,0.5209303861111594,0.0,-6.1
1976-04-01,14936,0.0,0.22661863902935184,0.0,11.1
1976-05-01,14936,0.0,0.35089392948323417,0.0,13.3
1976-06-01,14936,0.0,0.39540595152237695,0.0,24.4
1976-07-01,14936,0.0,0.37836051180055136,0.0,23.9
1976-08-01,14936,0.0,0.31227522348865017,0.0,28.3
1976-09-01,14936,0.0,0.4273579905660493,0.0,25.0
1976-10-01,14936,0.0,0.2700343525593334,0.0,25.0
1976-11-01,14936,0.0,0.5604633890770607,0.0,10.0
1976-12-01,14936,0.0,0.8759664034552951,0.0,-8.3
1977-01-01,14936,0.0,0.6504509578776592,0.0,-19.4
1977-02-01,14936,0.0,0.6398370935649667,0.0,-9.4
1977-03-01,14936,0.0,0.8434293708620461,0.0,-7.2
1977-04-01,14936,0.0,0.490087948709927,0.0,7.8
1977-05-01,14936,0.0,0.4391391452314038,0.0,23.9
1977-06-01,14936,0.0,0.35369144381959083,0.0,25.0
1977-07-01,14936,0.0,0.31539528581070164,0.0,24.4
1977-08-01,14936,0.0,0.2603384744326796,0.0,25.6
1977-09-01,14936,0.0,0.4321238032356672,0.0,21.1
1977-10-01,14936,0.0,0.8605928963540709,0.0,10.0
1977-11-01,14936,0.0,0.8225433451740907,0.0,7.2
1977-12-01,14936,0.0,0.8193012457079358,0.0,-0.6
1978-01-01,14936,0.0,0.6539922601742887,0.0,-17.8
1978-02-01,14936,0.0,0.7242554553872511,0.0,-15.0
1978-03-01,14936,0.0,0.6077428138966322,0.0,-12.2
1978-04-01,14936,0.0,0.4884688412319901,0.0,15.6
1978-05-01,14936,0.0,0.5933542657645887,0.0,15.6
1978-06-01,14936,0.0,0.6419924229652949,0.0,16.7
1978-07-01,14936,0.0,0.6231887294847194,0.0,30.0
1978-08-01,14936,0.0,0.3826702187508104,0.0,25.6
1978-09-01,14936,0.0,0.4768107501201245,0.0,25.6
1978-10-01,14936,0.0,0.4431866685029793,0.0,18.3
1978-11-01,14936,0.0,0.4487713424616821,0.0,6.7
1978-12-01,14936,0.0,0.7745130950034916,0.0,-6.7
1979-01-01,14936,0.0,0.6075975617320859,0.0,-23.3
1979-02-01,14936,0.0,0.6116892859875036,0.0,-23.9
1979-03-01,14936,0.0,0.8391129249544739,0.0,-11.1
1979-04-01,14936,0.0,0.6690758849688697,0.0,2.2
1979-05-01,14936,0.0,0.43929216742750304,0.0,9.4
1979-06-01,14936,0.0,0.4474704958526693,0.0,20.0
1979-07-01,14936,0.0,0.245522465909953,0.0,31.1
1979-08-01,14936,0.0,0.4878476543576127,0.0,22.2
1979-09-01,14936,0.0,0.20268281331615048,0.0,35.0
1979-10-01,14936,0.0,0.4258588146283292,0.0,24.4
1979-11-01,14936,20.0,0.8843233562480933,0.0,1.7
1979-12-01,14936,0.0,0.7398556613949514,0.0,-6.1
1980-01-01,14936,0.0,0.7435212923385731,0.0,-3.9
1980-02-01,14936,0.0,0.6089149291206691,0.0,-11.7
1980-03-01,14936,0.0,0.4766277689222878,0.0,-13.3
1980-04-01,14936,0.0,0.3732440147395101,0.0,10.6
1980-05-01,14936,0.0,0.3493659455024884,0.0,23.3
1980-06-01,14936,5.0,0.9313662090576852,0.0,17.2
1980-07-01,14936,0.0,0.3918917305684832,0.0,34.4
1980-08-01,14936,0.0,0.3245076399884469,0.0,28.9
1980-09-01,14936,0.0,1.0,0.0,15.6
1980-10-01,14936,0.0,0.2253896950656505,0.0,26.7
1980-11-01,14936,0.0,0.5272893665384505,0.0,6.1
1980-12-01,14936,0.0,0.6668948842146191,0.0,1.1
1981-01-01,14936,0.0,0.9218469614457604,0.0,-1.7
1981-02-01,14936,3.0,0.9209528511105834,0.0,-3.3
1981-03-01,14936,0.0,0.7178799768382879,0.0,0.6
1981-04-01,14936,13.0,1.0,0.0,3.9
1981-05-01,14936,0.0,0.2277889054480299,0.0,19.4
1981-06-01,14936,0.0,0.2517105786030147,0.0,29.4
1981-07-01,14936,0.0,0.2660243862274767,0.0,31.7
1981-08-01,14936,0.0,0.6040646004303089,0.0,30.0
1981-09-01,14936,0.0,0.4645858891509658,0.0,20.6
1981-10-01,14936,0.0,0.7440490895124217,0.0,13.3
1981-11-01,14936,0.0,0.5112461009554714,0.0,8.9
1981-12-01,14936,15.0,1.0,0.0,1.1
1982-01-01,14936,0.0,0.6515628039966584,0.0,-18.9
1982-02-01,14936,0.0,0.666014239532447,0.0,-12.2
1982-03-01,14936,0.0,0.818679798272866,0.0,3.9
1982-04-01,14936,0.0,0.5025848756817878,0.0,12.8
1982-05-01,14936,0.0,0.3026969438220932,0.0,19.4
1982-06-01,14936,0.0,0.4884688412319901,0.0,15.6
1982-07-01,14936,0.0,0.513063876946946,0.0,24.4
1982-08-01,14936,0.0,0.4216563836249596,0.0,35.0
1982-09-01,14936,114.0,0.8403835190794139,0.0,23.9
1982-10-01,14936,0.0,0.5408152459104022,0.0,11.7
1982-11-01,14936,0.0,0.8906478079870052,0.0,10.0
1982-12-01,14936,0.0,0.7609530395990358,0.0,7.2
1983-01-01,14936,0.0,0.7515873451003995,0.0,1.1
1983-02-01,14936,0.0,0.6828169233683278,0.0,-3.9
1983-03-01,14936,0.0,0.9259987112138228,0.0,6.1
1983-04-01,14936,0.0,0.7114078121381935,0.0,11.7
1983-05-01,14936,0.0,0.5629418628495507,0.0,12.8
1983-06-01,14936,0.0,0.4958323082719862,0.0,17.2
1983-07-01,14936,0.0,0.5625188273550241,0.0,29.4
1983-08-01,14936,0.0,0.4382292506380548,0.0,29.4
1983-09-01,14936,0.0,0.4283266299669559,0.0,32.2
1983-10-01,14936,0.0,0.5983041559821622,0.0,27.2
1983-11-01,14936,0.0,0.8349920901015396,0.0,13.3
1983-12-01,14936,0.0,0.7694998663405905,0.0,-10.0
1984-01-01,14936,0.0,0.807636606965599,0.0,-5.0
1984-02-01,14936,0.0,0.7902842072335451,0.0,4.4
1984-03-01,14936,0.0,0.6903163434617249,0.0,0.0
1984-04-01,14936,0.0,0.4687717461868616,0.0,7.8
1984-05-01,14936,0.0,0.3598038607792019,0.0,11.7
1984-06-01,14936,0.0,0.6210124408698339,0.0,28.9
1984-07-01,14936,0.0,0.49977827251712104,0.0,27.2
1984-08-01,14936,0.0,0.4567605949060239,0.0,31.1
1984-09-01,14936,0.0,0.3985333977276017,0.0,26.7
1984-10-01,14936,0.0,0.2692536093691645,0.0,16.1
1984-11-01,14936,0.0,0.7576335045202107,0.0,5.0
1984-12-01,14936,0.0,0.7173154097554586,0.0,-2.8
1985-01-01,14936,0.0,0.6010940763250581,0.0,-15.0
1985-02-01,14936,0.0,0.5192549816484673,0.0,-16.7
1985-03-01,14936,0.0,0.2951278417252814,0.0,12.2
1985-04-01,14936,0.0,0.3782327880182249,0.0,6.1
1985-05-01,14936,0.0,0.32825063568381463,0.0,20.6
1985-06-01,14936,0.0,0.43363475003352575,0.0,21.7
1985-07-01,14936,0.0,0.4625522782944531,0.0,26.1
1985-08-01,14936,0.0,0.6244022010098969,0.0,20.6
1985-09-01,14936,0.0,0.4529197050524528,0.0,28.3
1985-10-01,14936,0.0,0.5977872692203294,0.0,6.1
1985-11-01,14936,0.0,0.5809307133970895,0.0,10.0
1985-12-01,14936,0.0,0.8285946689038901,0.0,-20.0
1986-01-01,14936,0.0,0.7676955068168095,0.0,-7.2
1986-02-01,14936,0.0,0.7786463647514372,0.0,-3.9
1986-03-01,14936,0.0,0.8820685780514754,0.0,-1.1
1986-04-01,14936,0.0,0.7675459617734236,0.0,11.7
1986-05-01,14936,0.0,0.3819707500305513,0.0,13.9
1986-06-01,14936,0.0,0.5734687563189821,0.0,26.1
1986-07-01,14936,0.0,0.7775708013400527,0.0,18.9
1986-08-01,14936,0.0,0.374001277996568,0.0,27.2
1986-09-01,14936,0.0,0.8099099713345842,0.0,20.0
1986-10-01,14936,0.0,0.5536417457926993,0.0,17.2
1986-11-01,14936,0.0,0.6128960089243688,0.0,2.8
1986-12-01,14936,0.0,0.8890284933434324,0.0,-0.6
1987-01-01,14936,0.0,0.746500794034798,0.0,-5.6
1987-02-01,14936,0.0,0.6432890044967217,0.0,3.9
1987-03-01,14936,0.0,0.9573728318419056,0.0,0.6
1987-04-01,14936,0.0,0.5230533332975219,0.0,12.2
1987-05-01,14936,0.0,0.2421190774296877,0.0,26.1
1987-06-01,14936,0.0,0.4693238066865226,0.0,28.9
1987-07-01,14936,0.0,0.3422558721317049,0.0,26.1
1987-08-01,14936,0.0,0.4101347928453615,0.0,36.7
1987-09-01,14936,0.0,0.281143452231614,0.0,25.6
1987-10-01,14936,0.0,0.3990492932126876,0.0,19.4
1987-11-01,14936,0.0,0.7388661294652444,0.0,10.0
1987-12-01,14936,0.0,0.9221784025063872,0.0,-1.1
1988-01-01,14936,0.0,0.7149159235559909,0.0,-20.0
1988-02-01,14936,0.0,0.6010940763250581,0.0,-15.0
1988-03-01,14936,0.0,0.5287614495201155,0.0,6.7
1988-04-01,14936,0.0,0.2586338243953845,0.0,7.2
1988-05-01,14936,0.0,0.4598660404299318,0.0,25.0
1988-06-01,14936,0.0,0.593460595014459,0.0,26.7
1988-07-01,14936,0.0,0.8598858720101428,0.0,15.6
1988-08-01,14936,0.0,0.25405171081305833,0.0,38.3
1988-09-01,14936,0.0,0.3376153748163148,0.0,33.3
1988-10-01,14936,0.0,0.8025620618964715,0.0,13.9
1988-11-01,14936,0.0,0.4034216347799066,0.0,10.0
1988-12-01,14936,0.0,0.8411783316365833,0.0,-3.3
1989-01-01,14936,,,0.0,
1989-02-01,14936,,,0.0,
1989-03-01,14936,,,0.0,
1989-04-01,14936,,,0.0,
1989-05-01,14936,,,0.0,
1989-06-01,14936,,,0.0,
1989-07-01,14936,,,0.0,
1989-08-01,14936,,,0.0,
1989-09-01,14936,,,0.0,
1989-10-01,14936,,,0.0,
1989-11-01,14936,,,0.0,
1989-12-01,14936,,,0.0,
1990-01-01,14936,,,0.0,
1990-02-01,14936,,,0.0,
1990-03-01,14936,,,0.0,
1990-04-01,14936,,,0.0,
1990-05-01,14936,,,0.0,
1990-06-01,14936,,,0.0,
1990-07-01,14936,,,0.0,
1990-08-01,14936,,,0.0,
1990-09-01,14936,,,0.0,
1990-10-01,14936,,,0.0,
1990-11-01,14936,,,0.0,
1990-12-01,14936,,,0.0,
1961-01-01,14940,,1.0,0.0,-7.8
1961-02-01,14940,,1.0,0.0,-3.9
1961-03-01,14940,,0.7808239175348146,0.0,1.7
1961-04-01,14940,,0.539194557764736,0.0,2.8
1961-05-01,14940,,0.23711225334013786,0.0,11.7
1961-06-01,14940,,0.4229402559242222,0.0,30.0
1961-07-01,14940,,0.5501683310682436,0.0,33.3
1961-08-01,14940,,0.8711543987875127,0.0,22.2
1961-09-01,14940,,0.504925372727024,0.0,29.4
1961-10-01,14940,,0.8911543004330474,0.0,2.2
1961-11-01,14940,,0.7650858530075983,0.0,10.0
1961-12-01,14940,,0.8548336244582387,0.0,3.9
1962-01-01,14940,,0.8039626057497232,0.0,-7.8
1962-02-01,14940,,0.6574295410690023,0.0,-1.1
1962-03-01,14940,,0.603399294697236,0.0,-25.0
1962-04-01,14940,,0.8464646996465883,0.0,1.7
1962-05-01,14940,,0.6170431192494177,0.0,15.0
1962-06-01,14940,,0.6883924162577478,0.0,15.0
1962-07-01,14940,,0.6131625712893161,0.0,25.0
1962-08-01,14940,,0.572384545663444,0.0,25.6
1962-09-01,14940,,0.7036972832769273,0.0,21.1
1962-10-01,14940,,0.8052583290785613,0.0,16.1
1962-11-01,14940,,0.6733803062133016,0.0,4.4
1962-12-01,14940,,0.7325496699146187,0.0,6.1
1963-01-01,14940,,0.8446164812674919,0.0,-6.1
1963-02-01,14940,,0.9527944679604624,0.0,-13.3
1963-03-01,14940,,0.7342184539816808,0.0,-9.4
1963-04-01,14940,,0.8006715624456147,0.0,16.7
1963-05-01,14940,,0.4050092268401228,0.0,10.6
1963-06-01,14940,,0.5125072871864682,0.0,25.6
1963-07-01,14940,,0.531450846912022,0.0,33.9
1963-08-01,14940,,0.5530260358833079,0.0,26.7
1963-09-01,14940,,0.6063539672634417,0.0,21.7
1963-10-01,14940,,0.368372500554966,0.0,20.0
1963-11-01,14940,,0.5460009854178641,0.0,5.6
1963-12-01,14940,,0.7445084487036246,0.0,-3.3
1964-01-01,14940,,0.7745130950034916,0.0,-6.7
1964-02-01,14940,,0.6955518151358572,0.0,2.8
1964-03-01,14940,,0.2552939369046033,0.0,10.6
1964-04-01,14940,,0.5808029361377691,0.0,0.6
1964-05-01,14940,,0.9271107701476256,0.0,8.3
1964-06-01,14940,,0.26493134831925136,0.0,18.3
1964-07-01,14940,,0.4555896073382716,0.0,29.4
1964-08-01,14940,,0.7373131770520451,0.0,27.8
1964-09-01,14940,,0.6590419168227195,0.0,23.3
1964-10-01,14940,,0.4770785725917603,0.0,17.8
1964-11-01,14940,,0.32103888716112305,0.0,17.8
1964-12-01,14940,,0.5596835117593286,0.0,-10.0
1965-01-01,14940,,0.7857638674532352,0.0,1.1
1965-02-01,14940,,0.7940412409864411,0.0,-15.0
1965-03-01,14940,,1.0,0.0,5.0
1965-04-01,14940,,0.9242829816378773,0.0,2.8
1965-05-01,14940,,0.41201323552393065,0.0,25.6
1965-06-01,14940,,0.6372657053464545,0.0,25.0
1965-07-01,14940,,0.4445873375372496,0.0,26.1
1965-08-01,14940,,0.7296268814625295,0.0,22.8
1965-09-01,14940,,0.5804118112285989,0.0,20.6
1965-10-01,14940,,1.0,0.0,8.3
1965-11-01,14940,,0.6787496505085651,0.0,7.2
1965-12-01,14940,,0.5798731570426403,0.0,-1.7
1966-01-01,14940,,0.8481004912278927,0.0,-2.8
1966-02-01,14940,,0.8339150722230314,0.0,-15.6
1966-03-01,14940,,0.8851919055405699,0.0,2.8
1966-04-01,14940,,0.6860303343112393,0.0,11.1
1966-05-01,14940,,0.4516499413583801,0.0,7.8
1966-06-01,14940,,0.26461900589175186,0.0,22.8
1966-07-01,14940,,0.5615879823675926,0.0,30.6
1966-08-01,14940,,0.6426741227269012,0.0,27.8
1966-09-01,14940,,0.5226615897138349,0.0,30.0
1966-10-01,14940,,0.6544510448448567,0.0,9.4
1966-11-01,14940,,0.8834451448490802,0.0,0.6
1966-12-01,14940,,0.9102072246217474,0.0,-9.4
1967-01-01,14940,,0.7802407469050591,0.0,-2.8
1967-02-01,14940,,0.8098192513272191,0.0,-3.3
1967-03-01,14940,,0.6303410391323763,0.0,-2.2
1967-04-01,14940,,0.4332260139525462,0.0,14.4
1967-05-01,14940,,0.8052583290785613,0.0,16.1
1967-06-01,14940,,0.3026969438220932,0.0,19.4
1967-07-01,14940,,0.4229402559242222,0.0,30.0
1967-08-01,14940,,0.5404366411441278,0.0,28.9
1967-09-01,14940,,0.4431866685029793,0.0,18.3
1967-10-01,14940,,0.5414688922808593,0.0,20.0
1967-11-01,14940,,0.964768045744487,0.0,2.2
1967-12-01,14940,,0.8811651347709534,0.0,-2.2
1968-01-01,14940,,,0.0,
1968-02-01,14940,,,0.0,
1968-03-01,14940,,,0.0,
1968-04-01,14940,,,0.0,
1968-05-01,14940,,,0.0,
1968-06-01,14940,,,0.0,
1968-07-01,14940,,,0.0,
1968-08-01,14940,,,0.0,
1968-09-01,14940,,,0.0,
1968-10-01,14940,,,0.0,
1968-11-01,14940,,,0.0,
1968-12-01,14940,,,0.0,
1969-01-01,14940,,,0.0,
1969-02-01,14940,,,0.0,
1969-03-01,14940,,,0.0,
1969-04-01,14940,,,0.0,
1969-05-01,14940,,,0.0,
1969-06-01,14940,,,0.0,
1969-07-01,14940,,,0.0,
1969-08-01,14940,,,0.0,
1969-09-01,14940,,,0.0,
1969-10-01,14940,,,0.0,
1969-11-01,14940,,,0.0,
1969-12-01,14940,,,0.0,
1970-01-01,14940,,0.8439705907687992,0.0,-6.7
1970-02-01,14940,,0.6350815086117136,0.0,0.0
1970-03-01,14940,,0.7818188608390897,0.0,-1.7
1970-04-01,14940,,0.4958653438116176,0.0,2.8
1970-05-01,14940,,0.6556403176492516,0.0,10.0
1970-06-01,14940,,0.5924351979481016,0.0,24.4
1970-07-01,14940,,0.4608334671354381,0.0,32.8
1970-08-01,14940,,0.6415242418996974,0.0,27.2
1970-09-01,14940,,0.7798481053862945,0.0,20.6
1970-10-01,14940,,0.5957389470361476,0.0,16.7
1970-11-01,14940,,0.6975754395769055,0.0,3.9
1970-12-01,14940,,1.0,0.0,5.6
1971-01-01,14940,,,0.0,
1971-02-01,14940,,,0.0,
1971-03-01,14940,,,0.0,
1971-04-01,14940,,,0.0,
1971-05-01,14940,,,0.0,
1971-06-01,14940,,,0.0,
1971-07-01,14940,,,0.0,
1971-08-01,14940,,,0.0,
1971-09-01,14940,,,0.0,
1971-10-01,14940,,,0.0,
1971-11-01,14940,,,0.0,
1971-12-01,14940,,,0.0,
1972-01-01,14940,,,0.0,
1972-02-01,14940,,,0.0,
1972-03-01,14940,,,0.0,
1972-04-01,14940,,,0.0,
1972-05-01,14940,,,0.0,
1972-06-01,14940,,,0.0,
1972-07-01,14940,,,0.0,
1972-08-01,14940,,,0.0,
1972-09-01,14940,,,0.0,
1972-10-01,14940,,,0.0,
1972-11-01,14940,,,0.0,
1972-12-01,14940,,,0.0,
1973-01-01,14940,0.0,0.730188180311261,0.0,-11.7
1973-02-01,14940,,0.7842262425484126,0.0,0.0
