time,site,rh
1985-10-01,23023,
1985-11-01,23023,
1985-12-01,23023,
1986-01-01,23023,0.3351437698201399
1986-02-01,23023,0.5561537074462634
1986-03-01,23023,0.18442714534767146
1986-04-01,23023,0.11159299316971304
1986-05-01,23023,0.41326526622093934
1986-06-01,23023,0.7038874093189926
1986-07-01,23023,0.4324534790809045
1986-08-01,23023,0.17069885317643851
1986-09-01,23023,0.713808530313784
1986-10-01,23023,0.6176165611084188
1986-11-01,23023,0.5829885350693313
1986-12-01,23023,0.18194960559375312
1987-01-01,23023,0.3841496981866375
1987-02-01,23023,0.6950390597879531
1987-03-01,23023,0.18980311969555816
1987-04-01,23023,0.16239282460128032
1987-05-01,23023,0.4062199613808119
1987-06-01,23023,0.5686721455265557
1987-07-01,23023,0.5578811653957024
1987-08-01,23023,0.3020416016995547
1987-09-01,23023,0.4927511117387325
1987-10-01,23023,0.30678233219016826
1987-11-01,23023,0.650596911797187
1987-12-01,23023,0.5784337632287443
1988-01-01,23023,
1988-02-01,23023,
1988-03-01,23023,
1988-04-01,23023,
1988-05-01,23023,
1988-06-01,23023,
1988-07-01,23023,
1988-08-01,23023,
1988-09-01,23023,
1988-10-01,23023,
1988-11-01,23023,
1988-12-01,23023,
1989-01-01,23023,0.1437612317925156
1989-02-01,23023,0.2431316559653569
1989-03-01,23023,0.5745376190529593
1989-04-01,23023,0.302058447706371
1989-05-01,23023,0.2525533546510861
1989-06-01,23023,0.3922053577675471
1989-07-01,23023,0.2834993300233115
1989-08-01,23023,0.2447343453358637
1989-09-01,23023,0.2735528569328194
1989-10-01,23023,0.2333005200135101
1989-11-01,23023,0.3153357031313016
1989-12-01,23023,0.6995806526211699
1990-01-01,23023,0.4872902471831273
1990-02-01,23023,0.4770785725917603
1990-03-01,23023,0.7622208465793717
1990-04-01,23023,0.5805833323395859
1990-05-01,23023,0.4620495079371631
1990-06-01,23023,0.3341895786722912
1990-07-01,23023,0.2507038289922624
1990-08-01,23023,0.6372657053464545
1990-09-01,23023,0.2929770564337713
1990-10-01,23023,0.7278939075427179
1990-11-01,23023,0.379630871803786
1990-12-01,23023,0.3627166399344556
1961-01-01,23034,0.6039780526806662
1961-02-01,23034,0.7691184230279808
1961-03-01,23034,0.2748100532167441
1961-04-01,23034,0.3569386339037165
1961-05-01,23034,0.3800163087262183
1961-06-01,23034,0.347531638251358
1961-07-01,23034,0.371748516151952
1961-08-01,23034,0.4109526268906705
1961-09-01,23034,0.30472356697667546
1961-10-01,23034,0.4919405132839816
1961-11-01,23034,0.7278939075427179
1961-12-01,23034,0.7114078121381935
1962-01-01,23034,0.3285486119881367
1962-02-01,23034,0.15046517476413304
1962-03-01,23034,0.3076293231981234
1962-04-01,23034,0.19555355138772348
1962-05-01,23034,0.1850746874397236
1962-06-01,23034,0.3020416016995547
1962-07-01,23034,0.5390896719501531
1962-08-01,23034,0.20306484956072696
1962-09-01,23034,0.2944291780812733
1962-10-01,23034,0.27819220598349426
1962-11-01,23034,0.3409041595421303
1962-12-01,23034,0.7440490895124217
1963-01-01,23034,
1963-02-01,23034,
1963-03-01,23034,
1963-04-01,23034,
1963-05-01,23034,
1963-06-01,23034,
1963-07-01,23034,
1963-08-01,23034,
1963-09-01,23034,
1963-10-01,23034,
1963-11-01,23034,
1963-12-01,23034,
1964-01-01,23034,0.4034216347799066
1964-02-01,23034,0.5038148732747365
1964-03-01,23034,0.37118891824392347
1964-04-01,23034,0.3839326325413434
1964-05-01,23034,0.14496463124710768
1964-06-01,23034,0.5536417457926993
1964-07-01,23034,0.22480177543684332
1964-08-01,23034,0.3273568638274691
1964-09-01,23034,0.2804339215386651
1964-10-01,23034,0.5937020662812732
1964-11-01,23034,0.5442560220708706
1964-12-01,23034,0.4844749799541574
1965-01-01,23034,0.4866366902060534
1965-02-01,23034,0.2814972322284048
1965-03-01,23034,0.15376505494050627
1965-04-01,23034,0.6251022565314059
1965-05-01,23034,0.191342883162638
1965-06-01,23034,0.5983041559821622
1965-07-01,23034,0.3261292348984625
1965-08-01,23034,0.19459416051826905
1965-09-01,23034,0.3288279318939613
1965-10-01,23034,0.3063822765112946
1965-11-01,23034,0.3126141980632026
1965-12-01,23034,0.2492144221744688
1966-01-01,23034,
1966-02-01,23034,
1966-03-01,23034,
1966-04-01,23034,
1966-05-01,23034,
1966-06-01,23034,
1966-07-01,23034,
1966-08-01,23034,
1966-09-01,23034,
1966-10-01,23034,
1966-11-01,23034,
1966-12-01,23034,
1967-01-01,23034,0.1957012341994236
1967-02-01,23034,0.2472418617116648
1967-03-01,23034,0.15400112019068002
1967-04-01,23034,0.4770633775870151
1967-05-01,23034,0.09052564876005607
1967-06-01,23034,0.18745011019995966
1967-07-01,23034,0.8067174857631183
1967-08-01,23034,0.21133494376290668
1967-09-01,23034,0.4328206342222496
1967-10-01,23034,0.3730156516016716
1967-11-01,23034,0.9657296976028472
1967-12-01,23034,0.510637282782243
1968-01-01,23034,0.7818188608390897
1968-02-01,23034,0.6982680436379971
1968-03-01,23034,0.40483811564862615
1968-04-01,23034,0.5743810533790891
1968-05-01,23034,0.3025194997047789
1968-06-01,23034,0.4409994731762566
1968-07-01,23034,0.4310004667142741
1968-08-01,23034,0.3162978607537845
1968-09-01,23034,0.6153979871918309
1968-10-01,23034,0.395767603161814
1968-11-01,23034,0.4445873375372496
1968-12-01,23034,0.8838455385137965
1969-01-01,23034,0.3763671217783484
1969-02-01,23034,0.4505191360831586
1969-03-01,23034,0.19051922547069627
1969-04-01,23034,0.32801689989057603
1969-05-01,23034,0.5276761212595996
1969-06-01,23034,0.2636068411781059
1969-07-01,23034,0.2944291780812733
1969-08-01,23034,0.2658863517693623
1969-09-01,23034,0.3909585575132083
1969-10-01,23034,0.3839326325413434
1969-11-01,23034,0.5485647897321002
1969-12-01,23034,0.3989780546578405
1970-01-01,23034,0.502994604883213
1970-02-01,23034,0.541999851981591
1970-03-01,23034,0.6484718821887446
1970-04-01,23034,0.4945687819773734
1970-05-01,23034,0.16214325755392528
1970-06-01,23034,0.4229402559242222
1970-07-01,23034,0.4094162353432164
1970-08-01,23034,0.2512417879337629
1970-09-01,23034,0.8711543987875127
1970-10-01,23034,0.4985997907952048
1970-11-01,23034,0.3826320471897707
1970-12-01,23034,0.6484718821887446
1971-01-01,23034,0.23172762559980906
1971-02-01,23034,0.3716456768519596
1971-03-01,23034,0.09650754498972497
1971-04-01,23034,0.33005531014055683
1971-05-01,23034,0.2958463127776663
1971-06-01,23034,0.4873094756976414
1971-07-01,23034,0.3327065903625695
1971-08-01,23034,0.420227752127966
1971-09-01,23034,0.4555896073382716
1971-10-01,23034,0.5552680504591395
1971-11-01,23034,0.6569698968749647
1971-12-01,23034,0.8558974610794009
1972-01-01,23034,0.5203850479058025
1972-02-01,23034,0.8820685780514754
1972-03-01,23034,0.1616645407894967
1972-04-01,23034,0.2140991914817073
1972-05-01,23034,0.5125072871864682
1972-06-01,23034,0.5032924619066403
1972-07-01,23034,0.4006201084975015
1972-08-01,23034,0.24155689765742955
1972-09-01,23034,0.374468854249105
1972-10-01,23034,0.4006266320169404
1972-11-01,23034,0.9591757179476336
1972-12-01,23034,0.3314635057839366
1973-01-01,23034,0.3638106953879518
1973-02-01,23034,0.3700803600315191
1973-03-01,23034,0.7425723106616869
1973-04-01,23034,0.20463219683258246
1973-05-01,23034,0.7296268814625295
1973-06-01,23034,0.3314689278968101
1973-07-01,23034,0.3786525645945796
1973-08-01,23034,0.6662539496842844
1973-09-01,23034,0.3562844188815011
1973-10-01,23034,0.4971813518694509
1973-11-01,23034,0.35031052566320986
1973-12-01,23034,0.28095079077202245
1974-01-01,23034,0.5391251844177103
1974-02-01,23034,0.11055537148418383
1974-03-01,23034,0.1296520641786452
1974-04-01,23034,0.1018682591282486
1974-05-01,23034,0.8092047784796821
1974-06-01,23034,0.4079302900406701
1974-07-01,23034,0.2521154202550123
1974-08-01,23034,0.8144037962323997
1974-09-01,23034,0.5625188273550241
1974-10-01,23034,0.4189836366655208
1974-11-01,23034,0.5173492119677745
1974-12-01,23034,0.503744221127016
1975-01-01,23034,0.7065445665680787
1975-02-01,23034,1.0
1975-03-01,23034,0.3181030538407491
1975-04-01,23034,0.2431316559653569
1975-05-01,23034,0.2214230357547996
1975-06-01,23034,0.2403335949526781
1975-07-01,23034,0.40824196258318335
1975-08-01,23034,0.374468854249105
1975-09-01,23034,0.3109130107472757
1975-10-01,23034,0.2566508653816515
1975-11-01,23034,0.5828039522468718
1975-12-01,23034,0.1767019782269372
1976-01-01,23034,0.2566580372176657
1976-02-01,23034,0.27917955411985845
1976-03-01,23034,0.2435504620482464
1976-04-01,23034,0.12628392953742595
1976-05-01,23034,0.6988909117722839
1976-06-01,23034,0.10284019159838008
1976-07-01,23034,0.3390783247990944
1976-08-01,23034,0.3891890498657589
1976-09-01,23034,0.7841751305576532
1976-10-01,23034,0.4287389158920094
1976-11-01,23034,0.5499564600081336
1976-12-01,23034,0.3782327880182249
1977-01-01,23034,
1977-02-01,23034,
1977-03-01,23034,
1977-04-01,23034,
1977-05-01,23034,
1977-06-01,23034,
1977-07-01,23034,
1977-08-01,23034,
1977-09-01,23034,
1977-10-01,23034,
1977-11-01,23034,
1977-12-01,23034,
1978-01-01,23034,0.3365122312606115
1978-02-01,23034,0.8531669162136788
1978-03-01,23034,0.27150858110665715
1978-04-01,23034,0.3137685060338707
1978-05-01,23034,0.15141920307912626
1978-06-01,23034,0.3314689278968101
1978-07-01,23034,0.3827473902094613
1978-08-01,23034,0.3979098450443195
1978-09-01,23034,0.8711543987875127
1978-10-01,23034,0.389459255529605
1978-11-01,23034,0.37683301365041655
1978-12-01,23034,0.2920805954026099
1979-01-01,23034,0.9631812652675358
1979-02-01,23034,0.3491777505635533
1979-03-01,23034,0.2310212403864473
1979-04-01,23034,0.41326526622093934
1979-05-01,23034,0.8086142467988799
1979-06-01,23034,0.572384545663444
1979-07-01,23034,0.2223205457367574
1979-08-01,23034,0.3590114590853364
1979-09-01,23034,0.3991432290936029
1979-10-01,23034,0.12050797067182666
1979-11-01,23034,0.3372656566348714
1979-12-01,23034,0.15017336416675126
1980-01-01,23034,0.3421420866287983
1980-02-01,23034,0.6050048847596973
1980-03-01,23034,0.4814946447182526
1980-04-01,23034,0.4062199613808119
1980-05-01,23034,0.407736615062178
1980-06-01,23034,0.5221071160362504
1980-07-01,23034,0.24729238067434525
1980-08-01,23034,0.1788896360558754
1980-09-01,23034,0.3376153748163148
1980-10-01,23034,0.6394033199454208
1980-11-01,23034,0.1885827226373508
1980-12-01,23034,0.5768314316313744
1981-01-01,23034,
1981-02-01,23034,
1981-03-01,23034,
1981-04-01,23034,
1981-05-01,23034,
1981-06-01,23034,
1981-07-01,23034,
1981-08-01,23034,
1981-09-01,23034,
1981-10-01,23034,
1981-11-01,23034,
1981-12-01,23034,
1982-01-01,23034,0.3445955210360485
1982-02-01,23034,0.3051498310725334
1982-03-01,23034,0.5132872253277454
1982-04-01,23034,0.3224367240166425
1982-05-01,23034,0.6726522164571179
1982-06-01,23034,0.5638075191676302
1982-07-01,23034,0.6166101979640454
1982-08-01,23034,0.2765466979148604
1982-09-01,23034,0.2929770564337713
1982-10-01,23034,0.3922053577675471
1982-11-01,23034,0.5354741394616864
1982-12-01,23034,0.6441697912074774
1983-01-01,23034,0.9236979856078942
1983-02-01,23034,0.82640111413929
1983-03-01,23034,0.20208685133075024
1983-04-01,23034,0.1652198729784233
1983-05-01,23034,0.4555563205697908
1983-06-01,23034,0.8031795235637311
1983-07-01,23034,0.3514802884664177
1983-08-01,23034,0.8716433433299896
1983-09-01,23034,0.20891047953128347
1983-10-01,23034,0.38820722505373134
1983-11-01,23034,0.4945687819773734
1983-12-01,23034,0.7542486499850982
1984-01-01,23034,0.41435145675793256
1984-02-01,23034,0.3857545175542598
1984-03-01,23034,0.2492144221744688
1984-04-01,23034,0.2604245439483271
1984-05-01,23034,0.1459755354060885
1984-06-01,23034,0.25141279485843426
1984-07-01,23034,0.3015198127292187
1984-08-01,23034,0.3082105238992508
1984-09-01,23034,0.32194362456314285
1984-10-01,23034,0.5957389470361476
1984-11-01,23034,0.6360926477539928
1984-12-01,23034,0.3153357031313016
1985-01-01,23034,
1985-02-01,23034,
1985-03-01,23034,
1985-04-01,23034,
1985-05-01,23034,
1985-06-01,23034,
1985-07-01,23034,
1985-08-01,23034,
1985-09-01,23034,
1985-10-01,23034,
1985-11-01,23034,
1985-12-01,23034,
1986-01-01,23034,0.43929216742750304
1986-02-01,23034,0.5829885350693313
1986-03-01,23034,0.2453150859765861
1986-04-01,23034,0.3363256319250096
1986-05-01,23034,0.260501191712928
1986-06-01,23034,0.8080122669075582
1986-07-01,23034,0.30472356697667546
1986-08-01,23034,0.14874667339202574
1986-09-01,23034,0.7330469895350964
1986-10-01,23034,0.5578811653957024
1986-11-01,23034,0.5804118112285989
1986-12-01,23034,0.2222833844491759
1987-01-01,23034,0.4601886521053841
1987-02-01,23034,0.6694918045854054
1987-03-01,23034,0.27715280234325645
1987-04-01,23034,0.15278678021834505
1987-05-01,23034,0.5734913738553723
1987-06-01,23034,0.8111931431460053
1987-07-01,23034,0.6631756180129428
1987-08-01,23034,0.3502483848459566
1987-09-01,23034,0.6826006313020339
1987-10-01,23034,0.3969221414133872
1987-11-01,23034,0.4919405132839816
1987-12-01,23034,0.7379080250050465
1988-01-01,23034,
1988-02-01,23034,
1988-03-01,23034,
1988-04-01,23034,
1988-05-01,23034,
1988-06-01,23034,
1988-07-01,23034,
1988-08-01,23034,
1988-09-01,23034,
1988-10-01,23034,
1988-11-01,23034,
1988-12-01,23034,
1989-01-01,23034,0.17496439270656333
1989-02-01,23034,0.2561976837171801
1989-03-01,23034,0.8225433451740907
1989-04-01,23034,0.39498286413752737
1989-05-01,23034,0.35799360348853715
1989-06-01,23034,0.420227752127966
1989-07-01,23034,0.3864752529769762
1989-08-01,23034,0.254422751604283
1989-09-01,23034,0.3056533041412924
1989-10-01,23034,0.3607647554646141
1989-11-01,23034,0.3553661858075185
1989-12-01,23034,0.7862462362668309
1990-01-01,23034,0.43474349642152493
1990-02-01,23034,0.215280950157523
1990-03-01,23034,0.7264637822566418
1990-04-01,23034,0.7224387254920669
1990-05-01,23034,0.6641959028701548
1990-06-01,23034,0.4729920044819304
1990-07-01,23034,0.2447343453358637
1990-08-01,23034,0.6343680264148651
1990-09-01,23034,0.2461298689701584
1990-10-01,23034,0.6351112575112428
1990-11-01,23034,0.4892964980051464
1990-12-01,23034,0.3790739639859169
1961-01-01,23042,
1961-02-01,23042,
1961-03-01,23042,
1961-04-01,23042,
1961-05-01,23042,
1961-06-01,23042,
1961-07-01,23042,
1961-08-01,23042,
1961-09-01,23042,
1961-10-01,23042,
1961-11-01,23042,
1961-12-01,23042,
1962-01-01,23042,0.3657548173728257
1962-02-01,23042,0.2534993631987709
1962-03-01,23042,0.3505496836857395
1962-04-01,23042,0.2692536093691645
1962-05-01,23042,0.2271028927121211
1962-06-01,23042,0.12926355387606772
1962-07-01,23042,0.5023595951757546
1962-08-01,23042,0.4006201084975015
1962-09-01,23042,0.9029898571403788
1962-10-01,23042,0.6496331232668098
1962-11-01,23042,0.3993483731578735
1962-12-01,23042,0.7976493135633865
1963-01-01,23042,0.4376232190939896
1963-02-01,23042,0.2342386020675711
1963-03-01,23042,0.8504126805806861
1963-04-01,23042,0.5467509222383191
1963-05-01,23042,0.3063822765112946
1963-06-01,23042,1.0
1963-07-01,23042,0.2988375458088825
1963-08-01,23042,0.3261292348984625
1963-09-01,23042,0.660042347487505
1963-10-01,23042,0.2603384744326796
1963-11-01,23042,0.4700925936315504
1963-12-01,23042,0.23172762559980906
1964-01-01,23042,0.29669090621725186
1964-02-01,23042,0.4806786204910573
1964-03-01,23042,0.14827252834469687
1964-04-01,23042,0.21615977503295009
1964-05-01,23042,0.18212775984601376
1964-06-01,23042,0.4743464567023815
1964-07-01,23042,0.2834993300233115
1964-08-01,23042,0.3979098450443195
1964-09-01,23042,0.371748516151952
1964-10-01,23042,0.5505736884306298
1964-11-01,23042,0.5465056533791971
1964-12-01,23042,0.463063703943804
1965-01-01,23042,0.8276233313225645
1965-02-01,23042,0.18405622986745407
1965-03-01,23042,0.2621770100408002
1965-04-01,23042,0.562428928410437
1965-05-01,23042,0.16303821849968514
1965-06-01,23042,0.34057616378559824
1965-07-01,23042,0.3341895786722912
1965-08-01,23042,0.6360926477539928
1965-09-01,23042,0.40824196258318335
1965-10-01,23042,0.26449276745091044
1965-11-01,23042,0.3437341965403802
1965-12-01,23042,0.23711225334013786
1966-01-01,23042,
1966-02-01,23042,
1966-03-01,23042,
1966-04-01,23042,
1966-05-01,23042,
1966-06-01,23042,
1966-07-01,23042,
1966-08-01,23042,
1966-09-01,23042,
1966-10-01,23042,
1966-11-01,23042,
1966-12-01,23042,
1967-01-01,23042,0.3102533588103148
1967-02-01,23042,0.15621252540444708
1967-03-01,23042,0.14821940461416658
1967-04-01,23042,0.8660253116694312
1967-05-01,23042,0.10778554717894333
1967-06-01,23042,0.1869196999043051
1967-07-01,23042,0.5924351979481016
1967-08-01,23042,0.25806737164435245
1967-09-01,23042,0.8065867114775584
1967-10-01,23042,0.13875856854959778
1967-11-01,23042,0.7550237519988051
1967-12-01,23042,0.3381795008296427
1968-01-01,23042,0.9196408544389946
1968-02-01,23042,0.3267097791471522
1968-03-01,23042,0.40790916911927977
1968-04-01,23042,0.41366758340952825
1968-05-01,23042,0.1352850173193115
1968-06-01,23042,0.4847074120487613
1968-07-01,23042,0.1256580315084501
1968-08-01,23042,0.8099099713345842
1968-09-01,23042,0.6713511464063674
1968-10-01,23042,0.36130483881726416
1968-11-01,23042,0.20970137797207594
1968-12-01,23042,0.8531669162136788
1969-01-01,23042,
1969-02-01,23042,
1969-03-01,23042,
1969-04-01,23042,
1969-05-01,23042,
1969-06-01,23042,
1969-07-01,23042,
1969-08-01,23042,
1969-09-01,23042,
1969-10-01,23042,
1969-11-01,23042,
1969-12-01,23042,
1970-01-01,23042,0.6574295410690023
1970-02-01,23042,0.3857545175542598
1970-03-01,23042,0.18851988739944894
1970-04-01,23042,0.926860211073846
1970-05-01,23042,0.30084955528673285
1970-06-01,23042,0.3013023278099763
1970-07-01,23042,0.5023595951757546
1970-08-01,23042,0.2739219534396706
1970-09-01,23042,0.5315947778326766
1970-10-01,23042,0.33005531014055683
1970-11-01,23042,0.4617255202516997
1970-12-01,23042,0.16834137394573173
1971-01-01,23042,0.2580928538264292
1971-02-01,23042,0.3930030100604133
1971-03-01,23042,0.08357507439218734
1971-04-01,23042,0.10007145417378067
1971-05-01,23042,0.3252308311190051
1971-06-01,23042,0.14829018084964865
1971-07-01,23042,0.34604600171088123
1971-08-01,23042,0.44333964349190336
1971-09-01,23042,0.4079302900406701
1971-10-01,23042,0.6590419168227195
1971-11-01,23042,0.7737464450522227
1971-12-01,23042,0.8838455385137965
1972-01-01,23042,0.4376232190939896
1972-02-01,23042,0.7792592027035079
1972-03-01,23042,0.05977548140418242
1972-04-01,23042,0.6315736051119344
1972-05-01,23042,
1972-06-01,23042,0.30678233219016826
1972-07-01,23042,0.4383259330357544
1972-08-01,23042,0.2739219534396706
1972-09-01,23042,0.7321202416292663
1972-10-01,23042,0.2137247512159393
1972-11-01,23042,0.9577065932469776
1972-12-01,23042,0.5107803138357754
1973-01-01,23042,0.5471830836880595
1973-02-01,23042,0.33527671853603275
1973-03-01,23042,0.7457447230138422
1973-04-01,23042,0.34015264847276666
1973-05-01,23042,0.08302041336354979
1973-06-01,23042,0.41201323552393065
1973-07-01,23042,0.3015198127292187
1973-08-01,23042,0.6159043897995538
1973-09-01,23042,0.7038874093189926
1973-10-01,23042,0.2843443371675061
1973-11-01,23042,0.24701175480679524
1973-12-01,23042,0.14699747604637015
1974-01-01,23042,0.4422809580879843
1974-02-01,23042,0.09221538344011576
1974-03-01,23042,0.1459542766912045
1974-04-01,23042,0.1317071366284861
1974-05-01,23042,0.8997525075404507
1974-06-01,23042,0.5649191326587425
1974-07-01,23042,0.1880202417858768
1974-08-01,23042,0.4079302900406701
1974-09-01,23042,0.471958114228459
1974-10-01,23042,0.3870028668283197
1974-11-01,23042,0.4477092849846106
1974-12-01,23042,0.5391251844177103
1975-01-01,23042,0.7872859400289544
1975-02-01,23042,0.925122115525694
1975-03-01,23042,0.2763223698675103
1975-04-01,23042,0.1470908977510037
1975-05-01,23042,0.2219008776137166
1975-06-01,23042,0.1951070799424014
1975-07-01,23042,0.35288775412215
1975-08-01,23042,0.3535478728826416
1975-09-01,23042,0.27512941577614786
1975-10-01,23042,0.4203275663028843
1975-11-01,23042,0.4892964980051464
1975-12-01,23042,0.1678777307027646
1976-01-01,23042,0.16056508934407818
1976-02-01,23042,0.18170688045465505
1976-03-01,23042,0.07847670374514616
1976-04-01,23042,0.14367762601484738
1976-05-01,23042,0.5924357488774947
1976-06-01,23042,0.27690353120704125
1976-07-01,23042,0.3662769669543236
1976-08-01,23042,0.40824196258318335
1976-09-01,23042,0.6153979871918309
1976-10-01,23042,0.35089523450596466
1976-11-01,23042,0.5629418628495507
1976-12-01,23042,0.406949285121844
1977-01-01,23042,0.2501912952064288
1977-02-01,23042,0.2686871561014423
1977-03-01,23042,0.1592854479627588
1977-04-01,23042,0.3372656566348714
1977-05-01,23042,0.39540595152237695
1977-06-01,23042,0.4328206342222496
1977-07-01,23042,0.39518793751304576
1977-08-01,23042,0.2724885774931218
1977-09-01,23042,0.4555896073382716
1977-10-01,23042,0.07556761494595016
1977-11-01,23042,0.27192518646592184
1977-12-01,23042,0.4246531935055782
1978-01-01,23042,0.360892017504024
1978-02-01,23042,0.9568492547484244
1978-03-01,23042,0.6534557756439331
1978-04-01,23042,0.13391754294949249
1978-05-01,23042,0.12305677121554112
1978-06-01,23042,0.4571651106016079
1978-07-01,23042,0.8370704452065151
1978-08-01,23042,0.4229402559242222
1978-09-01,23042,0.3335644203438322
1978-10-01,23042,0.5302162245605828
1978-11-01,23042,0.5400833483888348
1978-12-01,23042,0.33527671853603275
1979-01-01,23042,0.7659960919682247
1979-02-01,23042,0.3780215568335966
1979-03-01,23042,0.2283541183708715
1979-04-01,23042,0.4321238032356672
1979-05-01,23042,0.6933846661918693
1979-06-01,23042,0.7036972832769273
1979-07-01,23042,0.1840106334457437
1979-08-01,23042,0.4873094756976414
1979-09-01,23042,0.4109526268906705
1979-10-01,23042,0.15490194783772368
1979-11-01,23042,0.4188645673761428
1979-12-01,23042,0.19174248009591185
1980-01-01,23042,0.2542141647521368
1980-02-01,23042,0.4682763714406637
1980-03-01,23042,0.6185919005517005
1980-04-01,23042,0.2140991914817073
1980-05-01,23042,0.18758551581389504
1980-06-01,23042,0.3109130107472757
1980-07-01,23042,0.2461298689701584
1980-08-01,23042,0.22348935819948765
1980-09-01,23042,0.20268281331615048
1980-10-01,23042,0.4175023975898338
1980-11-01,23042,0.1318192552291087
1980-12-01,23042,0.5719127157491796
1981-01-01,23042,
1981-02-01,23042,
1981-03-01,23042,
1981-04-01,23042,
1981-05-01,23042,
1981-06-01,23042,
1981-07-01,23042,
1981-08-01,23042,
1981-09-01,23042,
1981-10-01,23042,
1981-11-01,23042,
1981-12-01,23042,
1982-01-01,23042,0.319012642437609
1982-02-01,23042,0.4172756880095325
1982-03-01,23042,0.3512520020082046
1982-04-01,23042,0.16600022859224345
1982-05-01,23042,0.9669063755942432
1982-06-01,23042,0.417541784839317
1982-07-01,23042,0.471958114228459
1982-08-01,23042,0.6166101979640454
1982-09-01,23042,0.3094397446476397
1982-10-01,23042,0.5467509222383191
1982-11-01,23042,0.16676886849707773
1982-12-01,23042,0.3860712253932789
1983-01-01,23042,0.8802515218293139
1983-02-01,23042,0.964052607312363
1983-03-01,23042,0.20463219683258246
1983-04-01,23042,0.09483972780385964
1983-05-01,23042,0.1366588885463981
1983-06-01,23042,0.543416442837829
1983-07-01,23042,0.5315947778326766
1983-08-01,23042,0.5011881969893728
1983-09-01,23042,0.2606767882415192
1983-10-01,23042,0.5528179686513209
1983-11-01,23042,0.7775708013400527
1983-12-01,23042,0.5696939744870032
1984-01-01,23042,0.3886867311717545
1984-02-01,23042,0.2438248585677611
1984-03-01,23042,0.2492144221744688
1984-04-01,23042,0.5809307133970895
1984-05-01,23042,0.20703074338513128
1984-06-01,23042,0.17935687952991947
1984-07-01,23042,0.3800163087262183
1984-08-01,23042,0.3795176233664827
1984-09-01,23042,0.3520512365432114
1984-10-01,23042,0.4985104575822062
1984-11-01,23042,0.6797494098684678
1984-12-01,23042,0.33236453246338155
1985-01-01,23042,
1985-02-01,23042,
1985-03-01,23042,
1985-04-01,23042,
1985-05-01,23042,
1985-06-01,23042,
1985-07-01,23042,
1985-08-01,23042,
1985-09-01,23042,
1985-10-01,23042,
1985-11-01,23042,
1985-12-01,23042,
1986-01-01,23042,0.3799181441556027
1986-02-01,23042,0.3137510048734146
1986-03-01,23042,0.2073110065922828
1986-04-01,23042,0.11923955549962614
1986-05-01,23042,0.5489985239846331
1986-06-01,23042,0.5900994139202066
1986-07-01,23042,0.4703741815955943
1986-08-01,23042,0.16034839493638608
1986-09-01,23042,0.9335973187442675
1986-10-01,23042,1.0
1986-11-01,23042,0.5439958069411011
1986-12-01,23042,0.4928681366044017
1987-01-01,23042,0.3627917059987159
1987-02-01,23042,0.7457447230138422
1987-03-01,23042,0.30877404984676
1987-04-01,23042,0.1505379411656059
1987-05-01,23042,0.5442560220708706
1987-06-01,23042,0.5851787578020674
1987-07-01,23042,0.6153979871918309
1987-08-01,23042,0.3246540097208287
1987-09-01,23042,0.4609758937870263
1987-10-01,23042,0.4230999170167101
1987-11-01,23042,0.6317482176348733
1987-12-01,23042,0.3534124205051957
1988-01-01,23042,0.7826728670510178
1988-02-01,23042,0.219652627193224
1988-03-01,23042,0.29925225158194513
1988-04-01,23042,0.7440490895124217
1988-05-01,23042,0.5417442426815391
1988-06-01,23042,0.2843443371675061
1988-07-01,23042,0.4033186852563307
1988-08-01,23042,0.425639887922846
1988-09-01,23042,0.8450901044329213
1988-10-01,23042,0.3584824877839891
1988-11-01,23042,0.2316094796596172
1988-12-01,23042,0.2893805552563657
1989-01-01,23042,
1989-02-01,23042,
1989-03-01,23042,
1989-04-01,23042,
1989-05-01,23042,
1989-06-01,23042,
1989-07-01,23042,
1989-08-01,23042,
1989-09-01,23042,
1989-10-01,23042,
1989-11-01,23042,
1989-12-01,23042,
1990-01-01,23042,0.3043859776675791
1990-02-01,23042,0.4548314178030864
1990-03-01,23042,0.7808239175348146
1990-04-01,23042,0.5561537074462634
1990-05-01,23042,0.3758143864422981
1990-06-01,23042,0.2111050407352712
1990-07-01,23042,0.2341601062809411
1990-08-01,23042,0.5911463000012377
1990-09-01,23042,0.2917657305250833
1990-10-01,23042,0.5877464556478387
1990-11-01,23042,0.18217323264271187
1990-12-01,23042,0.35379059923969075
1961-01-01,23044,0.4735499301365316
1961-02-01,23044,0.3455250941343197
1961-03-01,23044,0.15543082855318904
1961-04-01,23044,0.2416142480592368
1961-05-01,23044,0.03541213236292888
1961-06-01,23044,0.07556761494595016
1961-07-01,23044,0.2027448779862922
1961-08-01,23044,0.2698577194267
1961-09-01,23044,0.2223498038712256
1961-10-01,23044,0.16886892378118684
1961-11-01,23044,0.37836051180055136
1961-12-01,23044,0.4209161161213786
1962-01-01,23044,0.26534788620935584
1962-02-01,23044,0.17739950253741513
1962-03-01,23044,0.2542141647521368
1962-04-01,23044,0.16762772924039065
1962-05-01,23044,0.08707684087302955
1962-06-01,23044,0.07884775595417662
1962-07-01,23044,0.16613908031741162
1962-08-01,23044,0.3314689278968101
1962-09-01,23044,0.20026822424892346
1962-10-01,23044,0.2754338736842861
1962-11-01,23044,0.2344979375064154
